Trial	Day	Infected	Susceptible	Recovered
15	101	270	1446	8284
15	102	230	1412	8358
15	103	224	1348	8428
15	104	207	1308	8485
15	105	187	1259	8554
15	106	207	1205	8588
15	107	184	1164	8652
15	108	175	1133	8692
15	109	158	1101	8741
15	110	140	1065	8795
15	111	145	1019	8836
15	112	140	993	8867
15	113	135	966	8899
15	114	126	939	8935
15	115	108	911	8981
15	116	116	877	9007
15	117	127	839	9034
15	118	119	820	9061
15	119	122	789	9089
15	120	122	755	9123
15	121	102	737	9161
15	122	110	710	9180
15	123	103	686	9211
15	124	101	654	9245
15	125	104	633	9263
15	126	97	613	9290
15	127	95	591	9314
15	128	85	569	9346
15	129	72	561	9367
15	130	68	545	9387
15	131	54	537	9409
15	132	42	527	9431
15	133	39	522	9439
15	134	24	521	9455
15	135	19	518	9463
15	136	12	515	9473
15	137	7	515	9478
15	138	8	513	9479
15	139	6	512	9482
15	140	3	512	9485
15	141	3	512	9485
15	142	1	512	9487
15	143	0	512	9488
16	0	10	9990	0
16	1	25	9975	0
16	2	47	9953	0
16	3	75	9925	0
16	4	94	9896	10
16	5	109	9866	25
16	6	124	9829	47
16	7	143	9782	75
16	8	175	9721	104
16	9	215	9651	134
16	10	250	9579	171
16	11	273	9509	218
16	12	269	9452	279
16	13	260	9391	349
16	14	247	9332	421
16	15	246	9263	491
16	16	258	9194	548
16	17	283	9108	609
16	18	321	9011	668
16	19	334	8929	737
16	20	350	8844	806
16	21	338	8770	892
16	22	318	8693	989
16	23	328	8601	1071
16	24	323	8521	1156
16	25	341	8429	1230
16	26	345	8348	1307
16	27	338	8263	1399
16	28	353	8168	1479
16	29	349	8080	1571
16	30	351	7997	1652
16	31	357	7906	1737
16	32	355	7813	1832
16	33	342	7738	1920
16	34	364	7633	2003
16	35	358	7548	2094
16	36	364	7449	2187
16	37	374	7364	2262
16	38	347	7286	2367
16	39	343	7205	2452
16	40	338	7111	2551
16	41	336	7028	2636
16	42	356	6930	2714
16	43	369	6836	2795
16	44	358	6753	2889
16	45	375	6653	2972
16	46	360	6570	3070
16	47	353	6483	3164
16	48	361	6392	3247
16	49	368	6285	3347
16	50	383	6187	3430
16	51	389	6094	3517
16	52	393	5999	3608
16	53	366	5919	3715
16	54	358	5829	3813
16	55	368	5726	3906
16	56	389	5610	4001
16	57	404	5515	4081
16	58	415	5414	4171
16	59	408	5318	4274
16	60	388	5222	4390
16	61	382	5133	4485
16	62	415	4999	4586
16	63	424	4894	4682
16	64	429	4793	4778
16	65	449	4684	4867
16	66	414	4585	5001
16	67	418	4476	5106
16	68	434	4359	5207
16	69	421	4263	5316
16	70	456	4129	5415
16	71	471	4005	5524
16	72	445	3914	5641
16	73	469	3794	5737
16	74	437	3692	5871
16	75	396	3609	5995
16	76	400	3514	6086
16	77	386	3408	6206
16	78	374	3318	6308
16	79	402	3207	6391
16	80	420	3094	6486
16	81	413	2995	6592
16	82	432	2886	6682
16	83	423	2784	6793
16	84	424	2670	6906
16	85	420	2575	7005
16	86	414	2472	7114
16	87	380	2404	7216
16	88	339	2331	7330
16	89	323	2252	7425
16	90	315	2157	7528
16	91	332	2072	7596
16	92	324	2007	7669
16	93	306	1946	7748
16	94	271	1886	7843
16	95	250	1822	7928
16	96	237	1770	7993
16	97	230	1716	8054
16	98	244	1642	8114
16	99	250	1572	8178
16	100	255	1515	8230
16	101	270	1446	8284
16	102	230	1412	8358
16	103	224	1348	8428
16	104	207	1308	8485
16	105	187	1259	8554
16	106	207	1205	8588
16	107	184	1164	8652
16	108	175	1133	8692
16	109	158	1101	8741
16	110	140	1065	8795
16	111	145	1019	8836
16	112	140	993	8867
16	113	135	966	8899
16	114	126	939	8935
16	115	108	911	8981
16	116	116	877	9007
16	117	127	839	9034
16	118	119	820	9061
16	119	122	789	9089
16	120	122	755	9123
16	121	102	737	9161
16	122	110	710	9180
16	123	103	686	9211
16	124	101	654	9245
16	125	104	633	9263
16	126	97	613	9290
16	127	95	591	9314
16	128	85	569	9346
16	129	72	561	9367
16	130	68	545	9387
16	131	54	537	9409
16	132	42	527	9431
16	133	39	522	9439
16	134	24	521	9455
16	135	19	518	9463
16	136	12	515	9473
16	137	7	515	9478
16	138	8	513	9479
16	139	6	512	9482
16	140	3	512	9485
16	141	3	512	9485
16	142	1	512	9487
16	143	0	512	9488
17	0	10	9990	0
17	1	25	9975	0
17	2	47	9953	0
17	3	75	9925	0
17	4	94	9896	10
17	5	109	9866	25
17	6	124	9829	47
17	7	143	9782	75
17	8	175	9721	104
17	9	215	9651	134
17	10	250	9579	171
17	11	273	9509	218
17	12	269	9452	279
17	13	260	9391	349
17	14	247	9332	421
17	15	246	9263	491
17	16	258	9194	548
17	17	283	9108	609
17	18	321	9011	668
17	19	334	8929	737
17	20	350	8844	806
17	21	338	8770	892
17	22	318	8693	989
17	23	328	8601	1071
17	24	323	8521	1156
17	25	341	8429	1230
17	26	345	8348	1307
17	27	338	8263	1399
17	28	353	8168	1479
17	29	349	8080	1571
17	30	351	7997	1652
17	31	357	7906	1737
17	32	355	7813	1832
17	33	342	7738	1920
17	34	364	7633	2003
17	35	358	7548	2094
17	36	364	7449	2187
17	37	374	7364	2262
17	38	347	7286	2367
17	39	343	7205	2452
17	40	338	7111	2551
17	41	336	7028	2636
17	42	356	6930	2714
17	43	369	6836	2795
17	44	358	6753	2889
17	45	375	6653	2972
17	46	360	6570	3070
17	47	353	6483	3164
17	48	361	6392	3247
17	49	368	6285	3347
17	50	383	6187	3430
17	51	389	6094	3517
17	52	393	5999	3608
17	53	366	5919	3715
17	54	358	5829	3813
17	55	368	5726	3906
17	56	389	5610	4001
17	57	404	5515	4081
17	58	415	5414	4171
17	59	408	5318	4274
17	60	388	5222	4390
17	61	382	5133	4485
17	62	415	4999	4586
17	63	424	4894	4682
17	64	429	4793	4778
17	65	449	4684	4867
17	66	414	4585	5001
17	67	418	4476	5106
17	68	434	4359	5207
17	69	421	4263	5316
17	70	456	4129	5415
17	71	471	4005	5524
17	72	445	3914	5641
17	73	469	3794	5737
17	74	437	3692	5871
17	75	396	3609	5995
17	76	400	3514	6086
17	77	386	3408	6206
17	78	374	3318	6308
17	79	402	3207	6391
17	80	420	3094	6486
17	81	413	2995	6592
17	82	432	2886	6682
17	83	423	2784	6793
17	84	424	2670	6906
17	85	420	2575	7005
17	86	414	2472	7114
17	87	380	2404	7216
17	88	339	2331	7330
17	89	323	2252	7425
17	90	315	2157	7528
17	91	332	2072	7596
17	92	324	2007	7669
17	93	306	1946	7748
17	94	271	1886	7843
17	95	250	1822	7928
17	96	237	1770	7993
17	97	230	1716	8054
17	98	244	1642	8114
17	99	250	1572	8178
17	100	255	1515	8230
17	101	270	1446	8284
17	102	230	1412	8358
17	103	224	1348	8428
17	104	207	1308	8485
17	105	187	1259	8554
17	106	207	1205	8588
17	107	184	1164	8652
17	108	175	1133	8692
17	109	158	1101	8741
17	110	140	1065	8795
17	111	145	1019	8836
17	112	140	993	8867
17	113	135	966	8899
17	114	126	939	8935
17	115	108	911	8981
17	116	116	877	9007
17	117	127	839	9034
17	118	119	820	9061
17	119	122	789	9089
17	120	122	755	9123
17	121	102	737	9161
17	122	110	710	9180
17	123	103	686	9211
17	124	101	654	9245
17	125	104	633	9263
17	126	97	613	9290
17	127	95	591	9314
17	128	85	569	9346
17	129	72	561	9367
17	130	68	545	9387
17	131	54	537	9409
17	132	42	527	9431
17	133	39	522	9439
17	134	24	521	9455
17	135	19	518	9463
17	136	12	515	9473
17	137	7	515	9478
17	138	8	513	9479
17	139	6	512	9482
17	140	3	512	9485
17	141	3	512	9485
17	142	1	512	9487
17	143	0	512	9488
18	0	10	9990	0
18	1	20	9980	0
18	2	32	9968	0
18	3	51	9949	0
18	4	67	9923	10
18	5	88	9892	20
18	6	103	9865	32
18	7	119	9830	51
18	8	134	9789	77
18	9	145	9747	108
18	10	161	9704	135
18	11	181	9649	170
18	12	182	9607	211
18	13	208	9539	253
18	14	229	9475	296
18	15	249	9400	351
18	16	288	9319	393
18	17	292	9247	461
18	18	323	9152	525
18	19	336	9064	600
18	20	354	8965	681
18	21	387	8860	753
18	22	402	8750	848
18	23	441	8623	936
18	24	462	8503	1035
18	25	512	8348	1140
18	26	523	8227	1250
18	27	507	8116	1377
18	28	496	8007	1497
18	29	424	7924	1652
18	30	424	7803	1773
18	31	464	7652	1884
18	32	477	7530	1993
18	33	528	7396	2076
18	34	548	7255	2197
18	35	495	7157	2348
18	36	487	7043	2470
18	37	451	6945	2604
18	38	418	6837	2745
18	39	451	6706	2843
18	40	465	6578	2957
18	41	467	6478	3055
18	42	476	6361	3163
18	43	476	6230	3294
18	44	467	6111	3422
18	45	499	5979	3522
18	46	518	5843	3639
18	47	521	5709	3770
18	48	507	5604	3889
18	49	499	5480	4021
18	50	488	5355	4157
18	51	434	5275	4291
18	52	455	5149	4396
18	53	451	5029	4520
18	54	411	4944	4645
18	55	413	4862	4725
18	56	384	4765	4851
18	57	352	4677	4971
18	58	345	4599	5056
18	59	343	4519	5138
18	60	333	4432	5235
18	61	329	4348	5323
18	62	330	4269	5401
18	63	322	4197	5481
18	64	293	4139	5568
18	65	278	4070	5652
18	66	267	4002	5731
18	67	283	3914	5803
18	68	300	3839	5861
18	69	295	3775	5930
18	70	289	3713	5998
18	71	249	3665	6086
18	72	250	3589	6161
18	73	258	3517	6225
18	74	257	3456	6287
18	75	251	3414	6335
18	76	249	3340	6411
18	77	219	3298	6483
18	78	211	3245	6544
18	79	230	3184	6586
18	80	217	3123	6660
18	81	216	3082	6702
18	82	209	3036	6755
18	83	201	2983	6816
18	84	166	2957	6877
18	85	175	2907	6918
18	86	182	2854	6964
18	87	173	2810	7017
18	88	179	2778	7043
18	89	192	2715	7093
18	90	179	2675	7146
18	91	176	2634	7190
18	92	193	2585	7222
18	93	176	2539	7285
18	94	174	2501	7325
18	95	171	2463	7366
18	96	157	2428	7415
18	97	153	2386	7461
18	98	156	2345	7499
18	99	160	2303	7537
18	100	162	2266	7572
18	101	148	2238	7614
18	102	142	2203	7655
18	103	142	2161	7697
18	104	145	2121	7734
18	105	160	2078	7762
18	106	168	2035	7797
18	107	159	2002	7839
18	108	157	1964	7879
18	109	153	1925	7922
18	110	164	1871	7965
18	111	173	1829	7998
18	112	166	1798	8036
18	113	174	1751	8075
18	114	158	1713	8129
18	115	155	1674	8171
18	116	178	1620	8202
18	117	173	1578	8249
18	118	178	1535	8287
18	119	181	1493	8326
18	120	154	1466	8380
18	121	139	1439	8422
18	122	128	1407	8465
18	123	113	1380	8507
18	124	114	1352	8534
18	125	115	1324	8561
18	126	120	1287	8593
18	127	123	1257	8620
18	128	119	1233	8648
18	129	111	1213	8676
18	130	102	1185	8713
18	131	96	1161	8743
18	132	99	1134	8767
18	133	105	1108	8787
18	134	102	1083	8815
18	135	109	1052	8839
18	136	111	1023	8866
18	137	114	994	8892
18	138	120	963	8917
18	139	115	937	8948
18	140	110	913	8977
18	141	101	893	9006
18	142	97	866	9037
18	143	82	855	9063
18	144	79	834	9087
18	145	76	817	9107
18	146	63	803	9134
18	147	67	788	9145
18	148	61	773	9166
18	149	58	759	9183
18	150	62	741	9197
18	151	67	721	9212
18	152	65	708	9227
18	153	64	695	9241
18	154	59	682	9259
18	155	49	672	9279
18	156	47	661	9292
18	157	49	646	9305
18	158	47	635	9318
18	159	54	618	9328
18	160	57	604	9339
18	161	55	591	9354
18	162	54	581	9365
18	163	50	568	9382
18	164	41	563	9396
18	165	35	556	9409
18	166	35	546	9419
18	167	30	538	9432
18	168	31	532	9437
18	169	26	530	9444
18	170	19	527	9454
18	171	16	522	9462
18	172	13	519	9468
18	173	14	516	9470
18	174	12	515	9473
18	175	9	513	9478
18	176	6	513	9481
18	177	3	513	9484
18	178	2	513	9485
18	179	0	513	9487
19	0	10	9990	0
19	1	20	9980	0
19	2	32	9968	0
19	3	51	9949	0
19	4	67	9923	10
19	5	88	9892	20
19	6	103	9865	32
19	7	119	9830	51
19	8	134	9789	77
19	9	145	9747	108
19	10	161	9704	135
19	11	181	9649	170
19	12	182	9607	211
19	13	208	9539	253
19	14	229	9475	296
19	15	249	9400	351
19	16	288	9319	393
19	17	292	9247	461
19	18	323	9152	525
19	19	336	9064	600
19	20	354	8965	681
19	21	387	8860	753
19	22	402	8750	848
19	23	441	8623	936
19	24	462	8503	1035
19	25	512	8348	1140
19	26	523	8227	1250
19	27	507	8116	1377
19	28	496	8007	1497
19	29	424	7924	1652
19	30	424	7803	1773
19	31	464	7652	1884
19	32	477	7530	1993
19	33	528	7396	2076
19	34	548	7255	2197
19	35	495	7157	2348
19	36	487	7043	2470
19	37	451	6945	2604
19	38	418	6837	2745
19	39	451	6706	2843
19	40	465	6578	2957
19	41	467	6478	3055
19	42	476	6361	3163
19	43	476	6230	3294
19	44	467	6111	3422
19	45	499	5979	3522
19	46	518	5843	3639
19	47	521	5709	3770
19	48	507	5604	3889
19	49	499	5480	4021
19	50	488	5355	4157
19	51	434	5275	4291
19	52	455	5149	4396
19	53	451	5029	4520
19	54	411	4944	4645
19	55	413	4862	4725
19	56	384	4765	4851
19	57	352	4677	4971
19	58	345	4599	5056
19	59	343	4519	5138
19	60	333	4432	5235
19	61	329	4348	5323
19	62	330	4269	5401
19	63	322	4197	5481
19	64	293	4139	5568
19	65	278	4070	5652
19	66	267	4002	5731
19	67	283	3914	5803
19	68	300	3839	5861
19	69	295	3775	5930
19	70	289	3713	5998
19	71	249	3665	6086
19	72	250	3589	6161
19	73	258	3517	6225
19	74	257	3456	6287
19	75	251	3414	6335
19	76	249	3340	6411
19	77	219	3298	6483
19	78	211	3245	6544
19	79	230	3184	6586
19	80	217	3123	6660
19	81	216	3082	6702
19	82	209	3036	6755
19	83	201	2983	6816
19	84	166	2957	6877
19	85	175	2907	6918
19	86	182	2854	6964
19	87	173	2810	7017
19	88	179	2778	7043
19	89	192	2715	7093
19	90	179	2675	7146
19	91	176	2634	7190
19	92	193	2585	7222
19	93	176	2539	7285
19	94	174	2501	7325
19	95	171	2463	7366
19	96	157	2428	7415
19	97	153	2386	7461
19	98	156	2345	7499
19	99	160	2303	7537
19	100	162	2266	7572
19	101	148	2238	7614
19	102	142	2203	7655
19	103	142	2161	7697
19	104	145	2121	7734
19	105	160	2078	7762
19	106	168	2035	7797
19	107	159	2002	7839
19	108	157	1964	7879
19	109	153	1925	7922
19	110	164	1871	7965
19	111	173	1829	7998
19	112	166	1798	8036
19	113	174	1751	8075
19	114	158	1713	8129
19	115	155	1674	8171
19	116	178	1620	8202
19	117	173	1578	8249
19	118	178	1535	8287
19	119	181	1493	8326
19	120	154	1466	8380
19	121	139	1439	8422
19	122	128	1407	8465
19	123	113	1380	8507
19	124	114	1352	8534
19	125	115	1324	8561
19	126	120	1287	8593
19	127	123	1257	8620
19	128	119	1233	8648
19	129	111	1213	8676
19	130	102	1185	8713
19	131	96	1161	8743
19	132	99	1134	8767
19	133	105	1108	8787
19	134	102	1083	8815
19	135	109	1052	8839
19	136	111	1023	8866
19	137	114	994	8892
19	138	120	963	8917
19	139	115	937	8948
19	140	110	913	8977
19	141	101	893	9006
19	142	97	866	9037
19	143	82	855	9063
19	144	79	834	9087
19	145	76	817	9107
19	146	63	803	9134
19	147	67	788	9145
19	148	61	773	9166
19	149	58	759	9183
19	150	62	741	9197
19	151	67	721	9212
19	152	65	708	9227
19	153	64	695	9241
19	154	59	682	9259
19	155	49	672	9279
19	156	47	661	9292
19	157	49	646	9305
19	158	47	635	9318
19	159	54	618	9328
19	160	57	604	9339
19	161	55	591	9354
19	162	54	581	9365
19	163	50	568	9382
19	164	41	563	9396
19	165	35	556	9409
19	166	35	546	9419
19	167	30	538	9432
19	168	31	532	9437
19	169	26	530	9444
19	170	19	527	9454
19	171	16	522	9462
19	172	13	519	9468
19	173	14	516	9470
19	174	12	515	9473
19	175	9	513	9478
19	176	6	513	9481
19	177	3	513	9484
19	178	2	513	9485
19	179	0	513	9487
20	0	10	9990	0
20	1	20	9980	0
20	2	32	9968	0
20	3	51	9949	0
20	4	67	9923	10
20	5	88	9892	20
20	6	103	9865	32
20	7	119	9830	51
20	8	134	9789	77
20	9	145	9747	108
20	10	161	9704	135
20	11	181	9649	170
20	12	182	9607	211
20	13	208	9539	253
20	14	229	9475	296
20	15	249	9400	351
20	16	288	9319	393
20	17	292	9247	461
20	18	323	9152	525
20	19	336	9064	600
20	20	354	8965	681
20	21	387	8860	753
20	22	402	8750	848
20	23	441	8623	936
20	24	462	8503	1035
20	25	512	8348	1140
20	26	523	8227	1250
20	27	507	8116	1377
20	28	496	8007	1497
20	29	424	7924	1652
20	30	424	7803	1773
20	31	464	7652	1884
20	32	477	7530	1993
20	33	528	7396	2076
20	34	548	7255	2197
20	35	495	7157	2348
20	36	487	7043	2470
20	37	451	6945	2604
20	38	418	6837	2745
20	39	451	6706	2843
20	40	465	6578	2957
20	41	467	6478	3055
20	42	476	6361	3163
20	43	476	6230	3294
20	44	467	6111	3422
20	45	499	5979	3522
20	46	518	5843	3639
20	47	521	5709	3770
20	48	507	5604	3889
20	49	499	5480	4021
20	50	488	5355	4157
20	51	434	5275	4291
20	52	455	5149	4396
20	53	451	5029	4520
20	54	411	4944	4645
20	55	413	4862	4725
20	56	384	4765	4851
20	57	352	4677	4971
20	58	345	4599	5056
20	59	343	4519	5138
20	60	333	4432	5235
20	61	329	4348	5323
20	62	330	4269	5401
20	63	322	4197	5481
20	64	293	4139	5568
20	65	278	4070	5652
20	66	267	4002	5731
20	67	283	3914	5803
20	68	300	3839	5861
20	69	295	3775	5930
20	70	289	3713	5998
20	71	249	3665	6086
20	72	250	3589	6161
20	73	258	3517	6225
20	74	257	3456	6287
20	75	251	3414	6335
20	76	249	3340	6411
20	77	219	3298	6483
20	78	211	3245	6544
20	79	230	3184	6586
20	80	217	3123	6660
20	81	216	3082	6702
20	82	209	3036	6755
20	83	201	2983	6816
20	84	166	2957	6877
20	85	175	2907	6918
20	86	182	2854	6964
20	87	173	2810	7017
20	88	179	2778	7043
20	89	192	2715	7093
20	90	179	2675	7146
20	91	176	2634	7190
20	92	193	2585	7222
20	93	176	2539	7285
20	94	174	2501	7325
20	95	171	2463	7366
20	96	157	2428	7415
20	97	153	2386	7461
20	98	156	2345	7499
20	99	160	2303	7537
20	100	162	2266	7572
20	101	148	2238	7614
20	102	142	2203	7655
20	103	142	2161	7697
20	104	145	2121	7734
20	105	160	2078	7762
20	106	168	2035	7797
20	107	159	2002	7839
20	108	157	1964	7879
20	109	153	1925	7922
20	110	164	1871	7965
20	111	173	1829	7998
20	112	166	1798	8036
20	113	174	1751	8075
20	114	158	1713	8129
20	115	155	1674	8171
20	116	178	1620	8202
20	117	173	1578	8249
20	118	178	1535	8287
20	119	181	1493	8326
20	120	154	1466	8380
20	121	139	1439	8422
20	122	128	1407	8465
20	123	113	1380	8507
20	124	114	1352	8534
20	125	115	1324	8561
20	126	120	1287	8593
20	127	123	1257	8620
20	128	119	1233	8648
20	129	111	1213	8676
20	130	102	1185	8713
20	131	96	1161	8743
20	132	99	1134	8767
20	133	105	1108	8787
20	134	102	1083	8815
20	135	109	1052	8839
20	136	111	1023	8866
20	137	114	994	8892
20	138	120	963	8917
20	139	115	937	8948
20	140	110	913	8977
20	141	101	893	9006
20	142	97	866	9037
20	143	82	855	9063
20	144	79	834	9087
20	145	76	817	9107
20	146	63	803	9134
20	147	67	788	9145
20	148	61	773	9166
20	149	58	759	9183
20	150	62	741	9197
20	151	67	721	9212
20	152	65	708	9227
20	153	64	695	9241
20	154	59	682	9259
20	155	49	672	9279
20	156	47	661	9292
20	157	49	646	9305
20	158	47	635	9318
20	159	54	618	9328
20	160	57	604	9339
20	161	55	591	9354
20	162	54	581	9365
20	163	50	568	9382
20	164	41	563	9396
20	165	35	556	9409
20	166	35	546	9419
20	167	30	538	9432
20	168	31	532	9437
20	169	26	530	9444
20	170	19	527	9454
20	171	16	522	9462
20	172	13	519	9468
20	173	14	516	9470
20	174	12	515	9473
20	175	9	513	9478
20	176	6	513	9481
20	177	3	513	9484
20	178	2	513	9485
20	179	0	513	9487
21	0	10	9990	0
21	1	20	9980	0
21	2	32	9968	0
21	3	51	9949	0
21	4	67	9923	10
21	5	88	9892	20
21	6	103	9865	32
21	7	119	9830	51
21	8	134	9789	77
21	9	145	9747	108
21	10	161	9704	135
21	11	181	9649	170
21	12	182	9607	211
21	13	208	9539	253
21	14	229	9475	296
21	15	249	9400	351
21	16	288	9319	393
21	17	292	9247	461
21	18	323	9152	525
21	19	336	9064	600
21	20	354	8965	681
21	21	387	8860	753
21	22	402	8750	848
21	23	441	8623	936
21	24	462	8503	1035
21	25	512	8348	1140
21	26	523	8227	1250
21	27	507	8116	1377
21	28	496	8007	1497
21	29	424	7924	1652
21	30	424	7803	1773
21	31	464	7652	1884
21	32	477	7530	1993
21	33	528	7396	2076
21	34	548	7255	2197
21	35	495	7157	2348
21	36	487	7043	2470
21	37	451	6945	2604
21	38	418	6837	2745
21	39	451	6706	2843
21	40	465	6578	2957
21	41	467	6478	3055
21	42	476	6361	3163
21	43	476	6230	3294
21	44	467	6111	3422
21	45	499	5979	3522
21	46	518	5843	3639
21	47	521	5709	3770
21	48	507	5604	3889
21	49	499	5480	4021
21	50	488	5355	4157
21	51	434	5275	4291
21	52	455	5149	4396
21	53	451	5029	4520
21	54	411	4944	4645
21	55	413	4862	4725
21	56	384	4765	4851
21	57	352	4677	4971
21	58	345	4599	5056
21	59	343	4519	5138
21	60	333	4432	5235
21	61	329	4348	5323
21	62	330	4269	5401
21	63	322	4197	5481
21	64	293	4139	5568
21	65	278	4070	5652
21	66	267	4002	5731
21	67	283	3914	5803
21	68	300	3839	5861
21	69	295	3775	5930
21	70	289	3713	5998
21	71	249	3665	6086
21	72	250	3589	6161
21	73	258	3517	6225
21	74	257	3456	6287
21	75	251	3414	6335
21	76	249	3340	6411
21	77	219	3298	6483
21	78	211	3245	6544
21	79	230	3184	6586
21	80	217	3123	6660
21	81	216	3082	6702
21	82	209	3036	6755
21	83	201	2983	6816
21	84	166	2957	6877
21	85	175	2907	6918
21	86	182	2854	6964
21	87	173	2810	7017
21	88	179	2778	7043
21	89	192	2715	7093
21	90	179	2675	7146
21	91	176	2634	7190
21	92	193	2585	7222
21	93	176	2539	7285
21	94	174	2501	7325
21	95	171	2463	7366
21	96	157	2428	7415
21	97	153	2386	7461
21	98	156	2345	7499
21	99	160	2303	7537
21	100	162	2266	7572
21	101	148	2238	7614
21	102	142	2203	7655
21	103	142	2161	7697
21	104	145	2121	7734
21	105	160	2078	7762
21	106	168	2035	7797
21	107	159	2002	7839
21	108	157	1964	7879
21	109	153	1925	7922
21	110	164	1871	7965
21	111	173	1829	7998
21	112	166	1798	8036
21	113	174	1751	8075
21	114	158	1713	8129
21	115	155	1674	8171
21	116	178	1620	8202
21	117	173	1578	8249
21	118	178	1535	8287
21	119	181	1493	8326
21	120	154	1466	8380
21	121	139	1439	8422
21	122	128	1407	8465
21	123	113	1380	8507
21	124	114	1352	8534
21	125	115	1324	8561
21	126	120	1287	8593
21	127	123	1257	8620
21	128	119	1233	8648
21	129	111	1213	8676
21	130	102	1185	8713
21	131	96	1161	8743
21	132	99	1134	8767
21	133	105	1108	8787
21	134	102	1083	8815
21	135	109	1052	8839
21	136	111	1023	8866
21	137	114	994	8892
21	138	120	963	8917
21	139	115	937	8948
21	140	110	913	8977
21	141	101	893	9006
21	142	97	866	9037
21	143	82	855	9063
21	144	79	834	9087
21	145	76	817	9107
21	146	63	803	9134
21	147	67	788	9145
21	148	61	773	9166
21	149	58	759	9183
21	150	62	741	9197
21	151	67	721	9212
21	152	65	708	9227
21	153	64	695	9241
21	154	59	682	9259
21	155	49	672	9279
21	156	47	661	9292
21	157	49	646	9305
21	158	47	635	9318
21	159	54	618	9328
21	160	57	604	9339
21	161	55	591	9354
21	162	54	581	9365
21	163	50	568	9382
21	164	41	563	9396
21	165	35	556	9409
21	166	35	546	9419
21	167	30	538	9432
21	168	31	532	9437
21	169	26	530	9444
21	170	19	527	9454
21	171	16	522	9462
21	172	13	519	9468
21	173	14	516	9470
21	174	12	515	9473
21	175	9	513	9478
21	176	6	513	9481
21	177	3	513	9484
21	178	2	513	9485
21	179	0	513	9487
22	0	10	9990	0
22	1	21	9979	0
22	2	35	9965	0
22	3	53	9947	0
22	4	67	9923	10
22	5	77	9902	21
22	6	84	9881	35
22	7	95	9852	53
22	8	105	9818	77
22	9	151	9751	98
22	10	199	9682	119
22	11	233	9619	148
22	12	270	9548	182
22	13	269	9482	249
22	14	309	9373	318
22	15	337	9282	381
22	16	366	9182	452
22	17	395	9087	518
22	18	410	8963	627
22	19	457	8825	718
22	20	491	8691	818
22	21	553	8534	913
22	22	555	8408	1037
22	23	549	8276	1175
22	24	550	8141	1309
22	25	521	8013	1466
22	26	513	7895	1592
22	27	488	7788	1724
22	28	420	7721	1859
22	29	409	7604	1987
22	30	395	7500	2105
22	31	393	7395	2212
22	32	441	7280	2279
22	33	425	7179	2396
22	34	421	7079	2500
22	35	390	7005	2605
22	36	380	6900	2720
22	37	385	6794	2821
22	38	383	6696	2921
22	39	418	6587	2995
22	40	409	6491	3100
22	41	381	6413	3206
22	42	360	6336	3304
22	43	329	6258	3413
22	44	312	6179	3509
22	45	329	6084	3587
22	46	350	5986	3664
22	47	369	5889	3742
22	48	379	5800	3821
22	49	373	5711	3916
22	50	354	5632	4014
22	51	328	5561	4111
22	52	314	5486	4200
22	53	292	5419	4289
22	54	279	5353	4368
22	55	272	5289	4439
22	56	264	5222	4514
22	57	266	5153	4581
22	58	292	5061	4647
22	59	302	4987	4711
22	60	308	4914	4778
22	61	344	4809	4847
22	62	314	4747	4939
22	63	349	4638	5013
22	64	354	4560	5086
22	65	324	4485	5191
22	66	353	4394	5253
22	67	315	4323	5362
22	68	296	4264	5440
22	69	287	4198	5515
22	70	270	4124	5606
22	71	257	4066	5677
22	72	282	3982	5736
22	73	286	3912	5802
22	74	289	3835	5876
22	75	316	3750	5934
22	76	306	3676	6018
22	77	328	3584	6088
22	78	336	3499	6165
22	79	313	3437	6250
22	80	297	3379	6324
22	81	256	3328	6416
22	82	236	3263	6501
22	83	251	3186	6563
22	84	255	3124	6621
22	85	267	3061	6672
22	86	254	3009	6737
22	87	236	2950	6814
22	88	255	2869	6876
22	89	252	2809	6939
22	90	262	2747	6991
22	91	267	2683	7050
22	92	238	2631	7131
22	93	240	2569	7191
22	94	240	2507	7253
22	95	229	2454	7317
22	96	240	2391	7369
22	97	244	2325	7431
22	98	241	2266	7493
22	99	239	2215	7546
22	100	230	2161	7609
22	101	222	2103	7675
22	102	214	2052	7734
22	103	205	2010	7785
22	104	190	1971	7839
22	105	168	1935	7897
22	106	151	1901	7948
22	107	155	1855	7990
22	108	163	1808	8029
22	109	168	1767	8065
22	110	171	1730	8099
22	111	161	1694	8145
22	112	153	1655	8192
22	113	155	1612	8233
22	114	160	1570	8270
22	115	161	1533	8306
22	116	166	1489	8345
22	117	151	1461	8388
22	118	145	1425	8430
22	119	131	1402	8467
22	120	115	1374	8511
22	121	127	1334	8539
22	122	143	1282	8575
22	123	162	1240	8598
22	124	177	1197	8626
22	125	166	1168	8666
22	126	159	1123	8718
22	127	144	1096	8760
22	128	135	1062	8803
22	129	129	1039	8832
22	130	107	1016	8877
22	131	116	980	8904
22	132	105	957	8938
22	133	108	931	8961
22	134	109	907	8984
22	135	94	886	9020
22	136	86	871	9043
22	137	79	852	9069
22	138	73	834	9093
22	139	84	802	9114
22	140	88	783	9129
22	141	81	771	9148
22	142	76	758	9166
22	143	60	742	9198
22	144	52	731	9217
22	145	57	714	9229
22	146	49	709	9242
22	147	41	701	9258
22	148	38	693	9269
22	149	29	685	9286
22	150	32	677	9291
