Trial	Day	Infected	Susceptible	Recovered
89	3	699	9301	0
89	4	966	9034	0
89	5	1195	8705	100
89	6	1516	8252	232
89	7	1734	7814	452
89	8	1889	7412	699
89	9	2149	6885	966
89	10	2312	6393	1295
89	11	2409	5843	1748
89	12	2453	5361	2186
89	13	2564	4848	2588
89	14	2447	4438	3115
89	15	2323	4070	3607
89	16	2218	3625	4157
89	17	2038	3323	4639
89	18	1847	3001	5152
89	19	1664	2774	5562
89	20	1558	2512	5930
89	21	1341	2284	6375
89	22	1251	2072	6677
89	23	1103	1898	6999
89	24	1034	1740	7226
89	25	944	1568	7488
89	26	880	1404	7716
89	27	828	1244	7928
89	28	775	1123	8102
89	29	733	1007	8260
89	30	660	908	8432
89	31	590	814	8596
89	32	514	730	8756
89	33	469	654	8877
89	34	422	585	8993
89	35	369	539	9092
89	36	302	512	9186
89	37	245	485	9270
89	38	185	469	9346
89	39	120	465	9415
89	40	84	455	9461
89	41	64	448	9488
89	42	46	439	9515
89	43	32	437	9531
89	44	29	436	9535
89	45	19	436	9545
89	46	13	435	9552
89	47	4	435	9561
89	48	2	435	9563
89	49	1	435	9564
89	50	1	435	9564
89	51	0	435	9565
90	0	100	9900	0
90	1	232	9768	0
90	2	452	9548	0
90	3	699	9301	0
90	4	966	9034	0
90	5	1195	8705	100
90	6	1516	8252	232
90	7	1734	7814	452
90	8	1889	7412	699
90	9	2149	6885	966
90	10	2312	6393	1295
90	11	2409	5843	1748
90	12	2453	5361	2186
90	13	2564	4848	2588
90	14	2447	4438	3115
90	15	2323	4070	3607
90	16	2218	3625	4157
90	17	2038	3323	4639
90	18	1847	3001	5152
90	19	1664	2774	5562
90	20	1558	2512	5930
90	21	1341	2284	6375
90	22	1251	2072	6677
90	23	1103	1898	6999
90	24	1034	1740	7226
90	25	944	1568	7488
90	26	880	1404	7716
90	27	828	1244	7928
90	28	775	1123	8102
90	29	733	1007	8260
90	30	660	908	8432
90	31	590	814	8596
90	32	514	730	8756
90	33	469	654	8877
90	34	422	585	8993
90	35	369	539	9092
90	36	302	512	9186
90	37	245	485	9270
90	38	185	469	9346
90	39	120	465	9415
90	40	84	455	9461
90	41	64	448	9488
90	42	46	439	9515
90	43	32	437	9531
90	44	29	436	9535
90	45	19	436	9545
90	46	13	435	9552
90	47	4	435	9561
90	48	2	435	9563
90	49	1	435	9564
90	50	1	435	9564
90	51	0	435	9565
91	0	100	9900	0
91	1	194	9806	0
91	2	345	9655	0
91	3	537	9463	0
91	4	795	9205	0
91	5	942	8958	100
91	6	1129	8677	194
91	7	1277	8378	345
91	8	1412	8051	537
91	9	1521	7684	795
91	10	1631	7327	1042
91	11	1628	7049	1323
91	12	1717	6661	1622
91	13	1750	6301	1949
91	14	1708	5976	2316
91	15	1643	5684	2673
91	16	1655	5394	2951
91	17	1511	5150	3339
91	18	1433	4868	3699
91	19	1415	4561	4024
91	20	1410	4274	4316
91	21	1358	4036	4606
91	22	1398	3752	4850
91	23	1327	3541	5132
91	24	1207	3354	5439
91	25	1112	3162	5726
91	26	1062	2974	5964
91	27	959	2793	6248
91	28	909	2632	6459
91	29	858	2496	6646
91	30	835	2327	6838
91	31	816	2158	7026
91	32	777	2016	7207
91	33	739	1893	7368
91	34	718	1778	7504
91	35	674	1653	7673
91	36	641	1517	7842
91	37	624	1392	7984
91	38	594	1299	8107
91	39	575	1203	8222
91	40	544	1109	8347
91	41	500	1017	8483
91	42	450	942	8608
91	43	427	872	8701
91	44	413	790	8797
91	45	362	747	8891
91	46	314	703	8983
91	47	288	654	9058
91	48	259	613	9128
91	49	208	582	9210
91	50	215	532	9253
91	51	202	501	9297
91	52	168	486	9346
91	53	153	460	9387
91	54	144	438	9418
91	55	112	420	9468
91	56	90	411	9499
91	57	82	404	9514
91	58	61	399	9540
91	59	40	398	9562
91	60	24	396	9580
91	61	20	391	9589
91	62	14	390	9596
91	63	10	389	9601
91	64	11	387	9602
91	65	9	387	9604
91	66	5	386	9609
91	67	5	385	9610
91	68	6	383	9611
91	69	5	382	9613
91	70	5	382	9613
91	71	4	382	9614
91	72	3	382	9615
91	73	1	382	9617
91	74	0	382	9618
92	0	100	9900	0
92	1	194	9806	0
92	2	345	9655	0
92	3	537	9463	0
92	4	795	9205	0
92	5	942	8958	100
92	6	1129	8677	194
92	7	1277	8378	345
92	8	1412	8051	537
92	9	1521	7684	795
92	10	1631	7327	1042
92	11	1628	7049	1323
92	12	1717	6661	1622
92	13	1750	6301	1949
92	14	1708	5976	2316
92	15	1643	5684	2673
92	16	1655	5394	2951
92	17	1511	5150	3339
92	18	1433	4868	3699
92	19	1415	4561	4024
92	20	1410	4274	4316
92	21	1358	4036	4606
92	22	1398	3752	4850
92	23	1327	3541	5132
92	24	1207	3354	5439
92	25	1112	3162	5726
92	26	1062	2974	5964
92	27	959	2793	6248
92	28	909	2632	6459
92	29	858	2496	6646
92	30	835	2327	6838
92	31	816	2158	7026
92	32	777	2016	7207
92	33	739	1893	7368
92	34	718	1778	7504
92	35	674	1653	7673
92	36	641	1517	7842
92	37	624	1392	7984
92	38	594	1299	8107
92	39	575	1203	8222
92	40	544	1109	8347
92	41	500	1017	8483
92	42	450	942	8608
92	43	427	872	8701
92	44	413	790	8797
92	45	362	747	8891
92	46	314	703	8983
92	47	288	654	9058
92	48	259	613	9128
92	49	208	582	9210
92	50	215	532	9253
92	51	202	501	9297
92	52	168	486	9346
92	53	153	460	9387
92	54	144	438	9418
92	55	112	420	9468
92	56	90	411	9499
92	57	82	404	9514
92	58	61	399	9540
92	59	40	398	9562
92	60	24	396	9580
92	61	20	391	9589
92	62	14	390	9596
92	63	10	389	9601
92	64	11	387	9602
92	65	9	387	9604
92	66	5	386	9609
92	67	5	385	9610
92	68	6	383	9611
92	69	5	382	9613
92	70	5	382	9613
92	71	4	382	9614
92	72	3	382	9615
92	73	1	382	9617
92	74	0	382	9618
93	0	100	9900	0
93	1	194	9806	0
93	2	345	9655	0
93	3	537	9463	0
93	4	795	9205	0
93	5	942	8958	100
93	6	1129	8677	194
93	7	1277	8378	345
93	8	1412	8051	537
93	9	1521	7684	795
93	10	1631	7327	1042
93	11	1628	7049	1323
93	12	1717	6661	1622
93	13	1750	6301	1949
93	14	1708	5976	2316
93	15	1643	5684	2673
93	16	1655	5394	2951
93	17	1511	5150	3339
93	18	1433	4868	3699
93	19	1415	4561	4024
93	20	1410	4274	4316
93	21	1358	4036	4606
93	22	1398	3752	4850
93	23	1327	3541	5132
93	24	1207	3354	5439
93	25	1112	3162	5726
93	26	1062	2974	5964
93	27	959	2793	6248
93	28	909	2632	6459
93	29	858	2496	6646
93	30	835	2327	6838
93	31	816	2158	7026
93	32	777	2016	7207
93	33	739	1893	7368
93	34	718	1778	7504
93	35	674	1653	7673
93	36	641	1517	7842
93	37	624	1392	7984
93	38	594	1299	8107
93	39	575	1203	8222
93	40	544	1109	8347
93	41	500	1017	8483
93	42	450	942	8608
93	43	427	872	8701
93	44	413	790	8797
93	45	362	747	8891
93	46	314	703	8983
93	47	288	654	9058
93	48	259	613	9128
93	49	208	582	9210
93	50	215	532	9253
93	51	202	501	9297
93	52	168	486	9346
93	53	153	460	9387
93	54	144	438	9418
93	55	112	420	9468
93	56	90	411	9499
93	57	82	404	9514
93	58	61	399	9540
93	59	40	398	9562
93	60	24	396	9580
93	61	20	391	9589
93	62	14	390	9596
93	63	10	389	9601
93	64	11	387	9602
93	65	9	387	9604
93	66	5	386	9609
93	67	5	385	9610
93	68	6	383	9611
93	69	5	382	9613
93	70	5	382	9613
93	71	4	382	9614
93	72	3	382	9615
93	73	1	382	9617
93	74	0	382	9618
94	0	100	9900	0
94	1	194	9806	0
94	2	345	9655	0
94	3	537	9463	0
94	4	795	9205	0
94	5	942	8958	100
94	6	1129	8677	194
94	7	1277	8378	345
94	8	1412	8051	537
94	9	1521	7684	795
94	10	1631	7327	1042
94	11	1628	7049	1323
94	12	1717	6661	1622
94	13	1750	6301	1949
94	14	1708	5976	2316
94	15	1643	5684	2673
94	16	1655	5394	2951
94	17	1511	5150	3339
94	18	1433	4868	3699
94	19	1415	4561	4024
94	20	1410	4274	4316
94	21	1358	4036	4606
94	22	1398	3752	4850
94	23	1327	3541	5132
94	24	1207	3354	5439
94	25	1112	3162	5726
94	26	1062	2974	5964
94	27	959	2793	6248
94	28	909	2632	6459
94	29	858	2496	6646
94	30	835	2327	6838
94	31	816	2158	7026
94	32	777	2016	7207
94	33	739	1893	7368
94	34	718	1778	7504
94	35	674	1653	7673
94	36	641	1517	7842
94	37	624	1392	7984
94	38	594	1299	8107
94	39	575	1203	8222
94	40	544	1109	8347
94	41	500	1017	8483
94	42	450	942	8608
94	43	427	872	8701
94	44	413	790	8797
94	45	362	747	8891
94	46	314	703	8983
94	47	288	654	9058
94	48	259	613	9128
94	49	208	582	9210
94	50	215	532	9253
94	51	202	501	9297
94	52	168	486	9346
94	53	153	460	9387
94	54	144	438	9418
94	55	112	420	9468
94	56	90	411	9499
94	57	82	404	9514
94	58	61	399	9540
94	59	40	398	9562
94	60	24	396	9580
94	61	20	391	9589
94	62	14	390	9596
94	63	10	389	9601
94	64	11	387	9602
94	65	9	387	9604
94	66	5	386	9609
94	67	5	385	9610
94	68	6	383	9611
94	69	5	382	9613
94	70	5	382	9613
94	71	4	382	9614
94	72	3	382	9615
94	73	1	382	9617
94	74	0	382	9618
95	0	100	9900	0
95	1	194	9806	0
95	2	345	9655	0
95	3	537	9463	0
95	4	795	9205	0
95	5	942	8958	100
95	6	1129	8677	194
95	7	1277	8378	345
95	8	1412	8051	537
95	9	1521	7684	795
95	10	1631	7327	1042
95	11	1628	7049	1323
95	12	1717	6661	1622
95	13	1750	6301	1949
95	14	1708	5976	2316
95	15	1643	5684	2673
95	16	1655	5394	2951
95	17	1511	5150	3339
95	18	1433	4868	3699
95	19	1415	4561	4024
95	20	1410	4274	4316
95	21	1358	4036	4606
95	22	1398	3752	4850
95	23	1327	3541	5132
95	24	1207	3354	5439
95	25	1112	3162	5726
95	26	1062	2974	5964
95	27	959	2793	6248
95	28	909	2632	6459
95	29	858	2496	6646
95	30	835	2327	6838
95	31	816	2158	7026
95	32	777	2016	7207
95	33	739	1893	7368
95	34	718	1778	7504
95	35	674	1653	7673
95	36	641	1517	7842
95	37	624	1392	7984
95	38	594	1299	8107
95	39	575	1203	8222
95	40	544	1109	8347
95	41	500	1017	8483
95	42	450	942	8608
95	43	427	872	8701
95	44	413	790	8797
95	45	362	747	8891
95	46	314	703	8983
95	47	288	654	9058
95	48	259	613	9128
95	49	208	582	9210
95	50	215	532	9253
95	51	202	501	9297
95	52	168	486	9346
95	53	153	460	9387
95	54	144	438	9418
95	55	112	420	9468
95	56	90	411	9499
95	57	82	404	9514
95	58	61	399	9540
95	59	40	398	9562
95	60	24	396	9580
95	61	20	391	9589
95	62	14	390	9596
95	63	10	389	9601
95	64	11	387	9602
95	65	9	387	9604
95	66	5	386	9609
95	67	5	385	9610
95	68	6	383	9611
95	69	5	382	9613
95	70	5	382	9613
95	71	4	382	9614
95	72	3	382	9615
95	73	1	382	9617
95	74	0	382	9618
96	0	100	9900	0
96	1	194	9806	0
96	2	345	9655	0
96	3	537	9463	0
96	4	795	9205	0
96	5	942	8958	100
96	6	1129	8677	194
96	7	1277	8378	345
96	8	1412	8051	537
96	9	1521	7684	795
96	10	1631	7327	1042
96	11	1628	7049	1323
96	12	1717	6661	1622
96	13	1750	6301	1949
96	14	1708	5976	2316
96	15	1643	5684	2673
96	16	1655	5394	2951
96	17	1511	5150	3339
96	18	1433	4868	3699
96	19	1415	4561	4024
96	20	1410	4274	4316
96	21	1358	4036	4606
96	22	1398	3752	4850
96	23	1327	3541	5132
96	24	1207	3354	5439
96	25	1112	3162	5726
96	26	1062	2974	5964
96	27	959	2793	6248
96	28	909	2632	6459
96	29	858	2496	6646
96	30	835	2327	6838
96	31	816	2158	7026
96	32	777	2016	7207
96	33	739	1893	7368
96	34	718	1778	7504
96	35	674	1653	7673
96	36	641	1517	7842
96	37	624	1392	7984
96	38	594	1299	8107
96	39	575	1203	8222
96	40	544	1109	8347
96	41	500	1017	8483
96	42	450	942	8608
96	43	427	872	8701
96	44	413	790	8797
96	45	362	747	8891
96	46	314	703	8983
96	47	288	654	9058
96	48	259	613	9128
96	49	208	582	9210
96	50	215	532	9253
96	51	202	501	9297
96	52	168	486	9346
96	53	153	460	9387
96	54	144	438	9418
96	55	112	420	9468
96	56	90	411	9499
96	57	82	404	9514
96	58	61	399	9540
96	59	40	398	9562
96	60	24	396	9580
96	61	20	391	9589
96	62	14	390	9596
96	63	10	389	9601
96	64	11	387	9602
96	65	9	387	9604
96	66	5	386	9609
96	67	5	385	9610
96	68	6	383	9611
96	69	5	382	9613
96	70	5	382	9613
96	71	4	382	9614
96	72	3	382	9615
96	73	1	382	9617
96	74	0	382	9618
97	0	100	9900	0
97	1	210	9790	0
97	2	377	9623	0
97	3	571	9429	0
97	4	829	9171	0
97	5	1048	8857	95
97	6	1343	8447	210
97	7	1514	8109	377
97	8	1686	7743	571
97	9	1874	7297	829
97	10	2031	6826	1143
97	11	2048	6399	1553
97	12	2125	5984	1891
97	13	2120	5623	2257
97	14	2088	5209	2703
97	15	2047	4779	3174
97	16	1983	4416	3601
97	17	1917	4067	4016
97	18	1896	3727	4377
97	19	1797	3412	4791
97	20	1632	3147	5221
97	21	1489	2927	5584
97	22	1387	2680	5933
97	23	1288	2439	6273
97	24	1148	2264	6588
97	25	1035	2112	6853
97	26	982	1945	7073
97	27	879	1801	7320
97	28	806	1633	7561
97	29	766	1498	7736
97	30	797	1315	7888
97	31	752	1193	8055
97	32	732	1069	8199
97	33	629	1004	8367
97	34	597	901	8502
97	35	501	814	8685
97	36	442	751	8807
97	37	379	690	8931
97	38	351	653	8996
97	39	294	607	9099
97	40	248	566	9186
97	41	217	534	9249
97	42	176	514	9310
97	43	164	489	9347
97	44	140	467	9393
97	45	116	450	9434
97	46	99	435	9466
97	47	91	423	9486
97	48	74	415	9511
97	49	59	408	9533
97	50	49	401	9550
97	51	40	395	9565
97	52	34	389	9577
97	53	32	383	9585
97	54	28	380	9592
97	55	24	377	9599
97	56	23	372	9605
97	57	20	369	9611
97	58	18	365	9617
97	59	18	362	9620
97	60	18	359	9623
97	61	15	357	9628
97	62	14	355	9631
97	63	12	353	9635
97	64	11	351	9638
97	65	9	350	9641
97	66	8	349	9643
97	67	6	349	9645
97	68	5	348	9647
97	69	3	348	9649
97	70	4	346	9650
97	71	3	346	9651
97	72	4	345	9651
97	73	3	345	9652
97	74	3	345	9652
97	75	1	345	9654
97	76	1	345	9654
97	77	0	345	9655
98	0	100	9900	0
98	1	210	9790	0
98	2	377	9623	0
98	3	571	9429	0
98	4	829	9171	0
98	5	1048	8857	95
98	6	1343	8447	210
98	7	1514	8109	377
98	8	1686	7743	571
98	9	1874	7297	829
98	10	2031	6826	1143
98	11	2048	6399	1553
98	12	2125	5984	1891
98	13	2120	5623	2257
98	14	2088	5209	2703
98	15	2047	4779	3174
98	16	1983	4416	3601
98	17	1917	4067	4016
98	18	1896	3727	4377
98	19	1797	3412	4791
98	20	1632	3147	5221
98	21	1489	2927	5584
98	22	1387	2680	5933
98	23	1288	2439	6273
98	24	1148	2264	6588
98	25	1035	2112	6853
98	26	982	1945	7073
98	27	879	1801	7320
98	28	806	1633	7561
98	29	766	1498	7736
98	30	797	1315	7888
98	31	752	1193	8055
98	32	732	1069	8199
98	33	629	1004	8367
98	34	597	901	8502
98	35	501	814	8685
98	36	442	751	8807
98	37	379	690	8931
98	38	351	653	8996
98	39	294	607	9099
98	40	248	566	9186
98	41	217	534	9249
98	42	176	514	9310
98	43	164	489	9347
98	44	140	467	9393
98	45	116	450	9434
98	46	99	435	9466
98	47	91	423	9486
98	48	74	415	9511
98	49	59	408	9533
98	50	49	401	9550
98	51	40	395	9565
98	52	34	389	9577
98	53	32	383	9585
98	54	28	380	9592
98	55	24	377	9599
98	56	23	372	9605
98	57	20	369	9611
98	58	18	365	9617
98	59	18	362	9620
98	60	18	359	9623
98	61	15	357	9628
98	62	14	355	9631
98	63	12	353	9635
98	64	11	351	9638
98	65	9	350	9641
98	66	8	349	9643
98	67	6	349	9645
98	68	5	348	9647
98	69	3	348	9649
98	70	4	346	9650
98	71	3	346	9651
98	72	4	345	9651
98	73	3	345	9652
98	74	3	345	9652
98	75	1	345	9654
98	76	1	345	9654
98	77	0	345	9655
99	0	100	9900	0
99	1	210	9790	0
99	2	377	9623	0
99	3	571	9429	0
99	4	829	9171	0
99	5	1048	8857	95
99	6	1343	8447	210
99	7	1514	8109	377
99	8	1686	7743	571
99	9	1874	7297	829
99	10	2031	6826	1143
99	11	2048	6399	1553
99	12	2125	5984	1891
99	13	2120	5623	2257
99	14	2088	5209	2703
99	15	2047	4779	3174
99	16	1983	4416	3601
99	17	1917	4067	4016
99	18	1896	3727	4377
99	19	1797	3412	4791
99	20	1632	3147	5221
99	21	1489	2927	5584
99	22	1387	2680	5933
99	23	1288	2439	6273
99	24	1148	2264	6588
99	25	1035	2112	6853
99	26	982	1945	7073
99	27	879	1801	7320
99	28	806	1633	7561
99	29	766	1498	7736
99	30	797	1315	7888
99	31	752	1193	8055
99	32	732	1069	8199
99	33	629	1004	8367
99	34	597	901	8502
99	35	501	814	8685
99	36	442	751	8807
99	37	379	690	8931
99	38	351	653	8996
99	39	294	607	9099
99	40	248	566	9186
99	41	217	534	9249
99	42	176	514	9310
99	43	164	489	9347
99	44	140	467	9393
99	45	116	450	9434
99	46	99	435	9466
99	47	91	423	9486
99	48	74	415	9511
99	49	59	408	9533
99	50	49	401	9550
99	51	40	395	9565
99	52	34	389	9577
99	53	32	383	9585
99	54	28	380	9592
99	55	24	377	9599
99	56	23	372	9605
99	57	20	369	9611
99	58	18	365	9617
99	59	18	362	9620
99	60	18	359	9623
99	61	15	357	9628
99	62	14	355	9631
99	63	12	353	9635
99	64	11	351	9638
99	65	9	350	9641
99	66	8	349	9643
99	67	6	349	9645
99	68	5	348	9647
99	69	3	348	9649
99	70	4	346	9650
99	71	3	346	9651
99	72	4	345	9651
99	73	3	345	9652
99	74	3	345	9652
99	75	1	345	9654
99	76	1	345	9654
99	77	0	345	9655
100	0	100	9900	0
100	1	210	9790	0
100	2	377	9623	0
100	3	571	9429	0
100	4	829	9171	0
100	5	1048	8857	95
100	6	1343	8447	210
100	7	1514	8109	377
100	8	1686	7743	571
100	9	1874	7297	829
100	10	2031	6826	1143
100	11	2048	6399	1553
100	12	2125	5984	1891
100	13	2120	5623	2257
100	14	2088	5209	2703
100	15	2047	4779	3174
100	16	1983	4416	3601
100	17	1917	4067	4016
100	18	1896	3727	4377
100	19	1797	3412	4791
100	20	1632	3147	5221
100	21	1489	2927	5584
100	22	1387	2680	5933
100	23	1288	2439	6273
100	24	1148	2264	6588
100	25	1035	2112	6853
100	26	982	1945	7073
100	27	879	1801	7320
100	28	806	1633	7561
100	29	766	1498	7736
100	30	797	1315	7888
100	31	752	1193	8055
100	32	732	1069	8199
100	33	629	1004	8367
100	34	597	901	8502
100	35	501	814	8685
100	36	442	751	8807
100	37	379	690	8931
100	38	351	653	8996
100	39	294	607	9099
100	40	248	566	9186
100	41	217	534	9249
100	42	176	514	9310
100	43	164	489	9347
100	44	140	467	9393
100	45	116	450	9434
100	46	99	435	9466
100	47	91	423	9486
100	48	74	415	9511
100	49	59	408	9533
100	50	49	401	9550
100	51	40	395	9565
100	52	34	389	9577
100	53	32	383	9585
100	54	28	380	9592
100	55	24	377	9599
100	56	23	372	9605
100	57	20	369	9611
100	58	18	365	9617
100	59	18	362	9620
100	60	18	359	9623
100	61	15	357	9628
100	62	14	355	9631
100	63	12	353	9635
100	64	11	351	9638
100	65	9	350	9641
100	66	8	349	9643
100	67	6	349	9645
100	68	5	348	9647
100	69	3	348	9649
100	70	4	346	9650
100	71	3	346	9651
100	72	4	345	9651
100	73	3	345	9652
100	74	3	345	9652
100	75	1	345	9654
100	76	1	345	9654
100	77	0	345	9655
